word;stemmed;sequence number;word count;negative;positive;uncertainty;litigious;constraining;superfluous;interesting
seersuckers;seersuck;66559;4;0;0;0;0;0;0;0
sees;see;66560;16342;0;0;0;0;0;0;0
seesaw;seesaw;66561;69;0;0;0;0;0;0;0
seesawed;seesaw;66562;17;0;0;0;0;0;0;0
seesawing;seesaw;66563;2;0;0;0;0;0;0;0
seesaws;seesaw;66564;0;0;0;0;0;0;0;0
seethe;seeth;66565;24;0,125;0,125;0;0;0;0;0
seethed;seeth;66566;0;0;0;0;0;0;0;0
seethes;seeth;66567;0;0;0;0;0;0;0;0
seething;seeth;66568;0;0,25;0,25;0;0;0;0;0
segment;segment;66569;4902531;0;0;0;0;0;0;0
segmentation;segment;66570;15276;0;0;0;0;0;0;0
segmentations;segment;66571;253;0;0;0;0;0;0;0
segmented;segment;66572;26451;0;0;0;0;0;0;0
segmenting;segment;66573;2426;0;0;0;0;0;0;0
segments;segment;66574;1962704;0;0;0;0;0;0;0
segregate;segreg;66575;50645;0;0;0;0;0;0;0
segregated;segreg;66576;155425;0;0;0;0;0;0;0
segregates;segreg;66577;7061;0;0;0;0;0;0;0
segregating;segreg;66578;8068;0;0;0;0;0;0;0
segregation;segreg;66579;67588;0;0;0;0;0;0;0
segregationist;segregationist;66580;0;0;0,25;0;0;0;0;0
segregationists;segregationist;66581;0;0;0;0;0;0;0;0
segregations;segreg;66582;352;0;0;0;0;0;0;0
segue;segu;66583;418;0;0;0;0;0;0;0
segued;segu;66584;19;0;0;0;0;0;0;0
segueing;segu;66585;2;0;0;0;0;0;0;0
segues;segu;66586;11;0;0;0;0;0;0;0
seigneur;seigneur;66587;7;0,25;0,125;0;0;0;0;0
seigneurs;seigneur;66588;0;0;0;0;0;0;0;0
seignior;seignior;66589;0;0,25;0,125;0;0;0;0;0
seigniorial;seigniori;66590;0;0;0;0;0;0;0;0
seigniors;seignior;66591;0;0;0;0;0;0;0;0
seine;sein;66592;783;0;0;0;0;0;0;0
seined;sein;66593;9;0;0;0;0;0;0;0
seiner;seiner;66594;504;0;0;0;0;0;0;0
seiners;seiner;66595;27;0;0;0;0;0;0;0
seines;sein;66596;119;0;0;0;0;0;0;0
seining;sein;66597;60;0;0;0;0;0;0;0
seismic;seismic;66598;151181;0;0;0;0;0;0;0
seismically;seismic;66599;1645;0;0;0;0;0;0;0
seismograph;seismograph;66600;101;0;0;0;0;0;0;0
seismographer;seismograph;66601;0;0;0;0;0;0;0;0
seismographers;seismograph;66602;1;0;0;0;0;0;0;0
seismographic;seismograph;66603;33;0;0;0;0;0;0;0
seismographies;seismographi;66604;0;0;0;0;0;0;0;0
seismographs;seismograph;66605;57;0;0;0;0;0;0;0
seismography;seismographi;66606;1;0;0;0;0;0;0;0
seismologic;seismolog;66607;0;0;0;0;0;0;0;0
seismological;seismolog;66608;74;0;0;0;0;0;0;0
seismologies;seismolog;66609;0;0;0;0;0;0;0;0
seismologist;seismologist;66610;5;0;0;0;0;0;0;0
seismologists;seismologist;66611;18;0;0;0;0;0;0;0
seismology;seismolog;66612;81;0;0;0;0;0;0;0
seize;seiz;66613;10428;0,5;0;0;0;0;0;0
seized;seiz;66614;14997;0,5;0;0;0;0;0;0
seizes;seiz;66615;279;0,5;0;0;0;0;0;0
seizing;seiz;66616;1833;0,5;0;0;0;0;0;0
seizure;seizur;66617;49445;0;0;0;0;0;0;0
seizures;seizur;66618;16994;0;0;0;0;0;0;2009
seldom;seldom;66619;2952;0,125;0;2009;0;0;0;0
seldomly;seldomli;66620;18;0;0;2009;0;0;0;0
select;select;66621;418880;0;0,625;0;0;0;0;0
selectable;select;66622;761;0;0;0;0;0;0;0
selected;select;66623;1795346;0;0,125;0;0;0;0;0
selecting;select;66624;116066;0;0;0;0;0;0;0
selection;select;66625;399796;0;0;0;0;0;0;0
selections;select;66626;19640;0;0;0;0;0;0;0
selective;select;66627;78121;0;0,625;0;0;0;0;0
selectively;select;66628;55204;0;0,25;0;0;0;0;0
selectivities;select;66629;7;0;0;0;0;0;0;0
selectivity;select;66630;4231;0;0,125;0;0;0;0;0
selectman;selectman;66631;19;0;0;0;0;0;0;0
selectmen;selectmen;66632;14;0;0;0;0;0;0;0
selectness;select;66633;0;0;0;0;0;0;0;0
selectnesses;select;66634;0;0;0;0;0;0;0;0
selector;selector;66635;630;0;0;0;0;0;0;0
selectors;selector;66636;102;0;0;0;0;0;0;0
selects;select;66637;33157;0;0;0;0;0;0;0
selenium;selenium;66638;3622;0;0;0;0;0;0;0
seleniums;selenium;66639;0;0;0;0;0;0;0;0
selenographer;selenograph;66640;0;0;0;0;0;0;0;0
selenographers;selenograph;66641;0;0;0;0;0;0;0;0
selenographies;selenographi;66642;0;0;0;0;0;0;0;0
selenography;selenographi;66643;0;0;0;0;0;0;0;0
self;self;66644;71753;0;0;0;0;0;0;0
selfish;selfish;66645;41;0;0,25;0;0;0;0;0
selfishly;selfishli;66646;1;0;0,25;0;0;0;0;0
selfishness;selfish;66647;0;0,625;0;0;0;0;0;0
selfishnesses;selfish;66648;0;0;0;0;0;0;0;0
selfless;selfless;66649;16;0;0,875;0;0;0;0;0
selflessly;selflessli;66650;16;0;0,25;0;0;0;0;0
selflessness;selfless;66651;3;0;0,25;0;0;0;0;0
selflessnesses;selfless;66652;0;0;0;0;0;0;0;0
selfsame;selfsam;66653;2;0,125;0,5;0;0;0;0;0
sell;sell;66654;3653192;0,5;0;0;0;0;0;0
sellable;sellabl;66655;1529;0;0,25;0;0;0;0;0
seller;seller;66656;1541582;0;0;0;0;0;0;0
sellers;seller;66657;315638;0;0;0;0;0;0;0
selling;sell;66658;3220136;0;0;0;0;0;0;0
sellout;sellout;66659;499;0;0;0;0;0;0;0
sellouts;sellout;66660;127;0;0;0;0;0;0;0
sells;sell;66661;574007;0;0;0;0;0;0;0
seltzer;seltzer;66662;679;0;0;0;0;0;0;0
seltzers;seltzer;66663;33;0;0;0;0;0;0;0
selvage;selvag;66664;12;0,375;0,125;0;0;0;0;0
selvages;selvag;66665;33;0;0;0;0;0;0;0
selvedge;selvedg;66666;4;0,375;0,125;0;0;0;0;0
selvedges;selvedg;66667;1;0;0;0;0;0;0;0
selves;selv;66668;107;0;0;0;0;0;0;0
semantic;semant;66669;940;0;0;0;0;0;0;0
semantically;semant;66670;27;0;0;0;0;0;0;0
semanticist;semanticist;66671;0;0;0;0;0;0;0;0
semanticists;semanticist;66672;0;0;0;0;0;0;0;0
semantics;semant;66673;231;0;0;0;0;0;0;0
semaphore;semaphor;66674;151;0;0;0;0;0;0;0
semaphored;semaphor;66675;0;0;0;0;0;0;0;0
semaphores;semaphor;66676;2;0;0;0;0;0;0;0
semaphoring;semaphor;66677;0;0;0;0;0;0;0;0
semblance;semblanc;66678;92;0,25;0;0;0;0;0;0
semblances;semblanc;66679;0;0;0;0;0;0;0;0
semen;semen;66680;1738;0;0;0;0;0;0;0
semens;semen;66681;1;0;0;0;0;0;0;0
semester;semest;66682;6587;0;0;0;0;0;0;0
semesters;semest;66683;1031;0;0;0;0;0;0;0
semi;semi;66684;9738;0;0;0;0;0;0;0
semiannual;semiannu;66685;24195;0;0;0;0;0;0;0
semiannually;semiannu;66686;54239;0;0;0;0;0;0;0
semiarid;semiarid;66687;23;0;0;0;0;0;0;0
semiautomatic;semiautomat;66688;238;0;0,375;0;0;0;0;0
semiautomatics;semiautomat;66689;0;0;0;0;0;0;0;0
semicircle;semicircl;66690;9;0;0;0;0;0;0;0
semicircles;semicircl;66691;0;0;0;0;0;0;0;0
semicircular;semicircular;66692;17;0;0;0;0;0;0;0
semicolon;semicolon;66693;1932;0;0;0;0;0;0;0
semicolons;semicolon;66694;6;0;0;0;0;0;0;0
semiconducting;semiconduct;66695;150;0;0,5;0;0;0;0;0
semiconductor;semiconductor;66696;373656;0;0;0;0;0;0;0
semiconductors;semiconductor;66697;46764;0;0;0;0;0;0;0
semiconscious;semiconsci;66698;0;0,375;0,25;0;0;0;0;0
semidarkness;semidark;66699;0;0,5;0,125;0;0;0;0;0
semidarknesses;semidark;66700;0;0;0;0;0;0;0;0
semidetached;semidetach;66701;0;0;0;0;0;0;0;0
semifinal;semifin;66702;7;0;0;0;0;0;0;0
semifinalist;semifinalist;66703;8;0;0;0;0;0;0;0
semifinalists;semifinalist;66704;8;0;0;0;0;0;0;0
semifinals;semifin;66705;31;0;0;0;0;0;0;0
semifinished;semifinish;66706;542;0;0;0;0;0;0;0
semigloss;semigloss;66707;13;0;0;0;0;0;0;0
semimonthlies;semimonthli;66708;0;0;0;0;0;0;0;0
semimonthly;semimonthli;66709;1956;0;0;0;0;0;0;0
seminal;semin;66710;456;0;0;0;0;0;0;0
seminar;seminar;66711;10880;0;0;0;0;0;0;0
seminarian;seminarian;66712;0;0;0;0;0;0;0;0
seminarians;seminarian;66713;0;0;0;0;0;0;0;0
seminaries;seminari;66714;8;0;0;0;0;0;0;0
seminars;seminar;66715;39321;0;0;0;0;0;0;0
seminary;seminari;66716;216;0;0;0;0;0;0;0
semiofficial;semioffici;66717;0;0;0;0;0;0;0;0
semiotic;semiot;66718;4;0;0;0;0;0;0;0
semiotics;semiot;66719;0;0;0;0;0;0;0;0
semipermeable;semiperm;66720;104;0,125;0;0;0;0;0;0
semiprecious;semipreci;66721;317;0;0;0;0;0;0;0
semiprivate;semipriv;66722;85;0;0;0;0;0;0;0
semipro;semipro;66723;1;0;0;0;0;0;0;0
semiprofessional;semiprofession;66724;0;0;0;0;0;0;0;0
semiprofessionals;semiprofession;66725;0;0;0;0;0;0;0;0
semipros;semipro;66726;0;0;0;0;0;0;0;0
semiretired;semiretir;66727;0;0;0;0;0;0;0;0
semis;semi;66728;59;0;0;0;0;0;0;0
semiskilled;semiskil;66729;43;0;0,625;0;0;0;0;0
semisolid;semisolid;66730;295;0;0;0;0;0;0;0
semisubmersible;semisubmers;66731;6812;0;0;0;0;0;0;0
semisweet;semisweet;66732;2;0,25;0,125;0;0;0;0;0
semitone;semiton;66733;0;0;0;0;0;0;0;0
semitones;semiton;66734;0;0;0;0;0;0;0;0
semitrailer;semitrail;66735;28;0;0;0;0;0;0;0
semitrailers;semitrail;66736;14;0;0;0;0;0;0;0
semitransparent;semitranspar;66737;6;0;0;0;0;0;0;0
semitropical;semitrop;66738;44;0;0;0;0;0;0;0
semivowel;semivowel;66739;0;0,125;0;0;0;0;0;0
semivowels;semivowel;66740;0;0;0;0;0;0;0;0
semiweeklies;semiweekli;66741;0;0;0;0;0;0;0;0
semiweekly;semiweekli;66742;54;0;0;0;0;0;0;0
semiyearly;semiyearli;66743;4;0;0;0;0;0;0;0
semolina;semolina;66744;1244;0;0;0;0;0;0;0
semolinas;semolina;66745;0;0;0;0;0;0;0;0
sempstress;sempstress;66746;0;0;0;0;0;0;0;0
sempstresses;sempstress;66747;0;0;0;0;0;0;0;0
senate;senat;66748;10676;0;0;0;0;0;0;0
senates;senat;66749;2;0;0;0;0;0;0;0
senator;senat;66750;1811;0;0;0;0;0;0;0
senatorial;senatori;66751;130;0;0;0;0;0;0;0
senators;senat;66752;398;0;0;0;0;0;0;0
send;send;66753;150273;0;0,25;0;0;0;0;0
sender;sender;66754;19267;0;0;0;0;0;0;0
senders;sender;66755;1340;0;0;0;0;0;0;0
sending;send;66756;71044;0,125;0;0;0;0;0;0
sendoff;sendoff;66757;1;0;0;0;0;0;0;0
sendoffs;sendoff;66758;0;0;0;0;0;0;0;0
sends;send;66759;25989;0;0;0;0;0;0;0
senescence;senesc;66760;1093;0;0,25;0;0;0;0;0
senescences;senesc;66761;0;0;0;0;0;0;0;0
senescent;senesc;66762;66;0,25;0,125;0;0;0;0;0
senile;senil;66763;201;0,125;0,5;0;0;0;0;0
senilities;senil;66764;0;0;0;0;0;0;0;0
senility;senil;66765;45;0,5;0,125;0;0;0;0;0
senior;senior;66766;3750775;0;0,5;0;0;0;0;0
seniorities;senior;66767;73;0;0;0;0;0;0;0
seniority;senior;66768;40142;0;0,5;0;0;0;0;0
seniors;senior;66769;11821;0;0;0;0;0;0;0
senna;senna;66770;140;0;0;0;0;0;0;0
sennas;senna;66771;0;0;0;0;0;0;0;0
senor;senor;66772;354;0;0;0;0;0;0;0
senora;senora;66773;15;0;0;0;0;0;0;0
senoras;senora;66774;0;0;0;0;0;0;0;0
senorita;senorita;66775;45;0;0,375;0;0;0;0;0
senoritas;senorita;66776;0;0;0;0;0;0;0;0
senors;senor;66777;6;0;0;0;0;0;0;0
sensation;sensat;66778;1649;0;0,375;0;0;0;0;0
sensational;sensat;66779;108;0;1;0;0;0;0;0
sensationalism;sensation;66780;2;0;0;0;0;0;0;0
sensationalisms;sensation;66781;0;0;0;0;0;0;0;0
sensationalist;sensationalist;66782;8;0;0;0;0;0;0;0
sensationalists;sensationalist;66783;0;0;0;0;0;0;0;0
sensationalize;sensation;66784;0;0;0;0;0;0;0;0
sensationalized;sensation;66785;28;0;0;0;0;0;0;0
sensationalizes;sensation;66786;0;0;0;0;0;0;0;0
sensationalizing;sensation;66787;2;0;0;0;0;0;0;0
sensationally;sensat;66788;12;0;0,25;0;0;0;0;0
sensations;sensat;66789;808;0;0;0;0;0;0;0
sense;sens;66790;30381;0;0,25;0;0;0;0;0
sensed;sens;66791;300;0;0;0;0;0;0;0
senseless;senseless;66792;19;0,5;0;0;0;0;0;0
senselessly;senselessli;66793;1;0,125;0,125;0;0;0;0;0
senselessness;senseless;66794;0;0;0,125;0;0;0;0;0
senselessnesses;senseless;66795;0;0;0;0;0;0;0;0
senses;sens;66796;1041;0;0;0;0;0;0;0
sensibilities;sensibl;66797;100;0;0;0;0;0;0;0
sensibility;sensibl;66798;199;0,375;0,125;0;0;0;0;0
sensible;sensibl;66799;1031;0;0,5;0;0;0;0;0
sensibleness;sensibl;66800;0;0;0,625;0;0;0;0;0
sensiblenesses;sensibl;66801;0;0;0;0;0;0;0;0
sensibly;sensibl;66802;88;0;0,375;0;0;0;0;0
sensing;sens;66803;16423;0;0,375;0;0;0;0;0
sensitive;sensit;66804;405842;0;0,125;0;0;0;0;0
sensitively;sensit;66805;95;0;0,25;0;0;0;0;0
sensitiveness;sensit;66806;4;0;0;0;0;0;0;0
sensitivenesses;sensit;66807;0;0;0;0;0;0;0;0
sensitives;sensit;66808;17;0;0;0;0;0;0;0
sensitivities;sensit;66809;21216;0;0;0;0;0;0;0
sensitivity;sensit;66810;372602;0;0;0;0;0;0;0
sensitization;sensit;66811;542;0;0;0;0;0;0;0
sensitizations;sensit;66812;0;0;0;0;0;0;0;0
sensitize;sensit;66813;230;0;0,125;0;0;0;0;0
sensitized;sensit;66814;513;0,25;0;0;0;0;0;0
sensitizes;sensit;66815;82;0;0;0;0;0;0;0
sensitizing;sensit;66816;226;0;0;0;0;0;0;0
sensor;sensor;66817;44633;0;0;0;0;0;0;0
sensors;sensor;66818;58608;0;0;0;0;0;0;0
sensory;sensori;66819;2743;0;0;0;0;0;0;0
sensual;sensual;66820;109;0;0,125;0;0;0;0;0
sensualist;sensualist;66821;0;0;0,125;0;0;0;0;0
sensualists;sensualist;66822;0;0;0;0;0;0;0;0
sensualities;sensual;66823;0;0;0;0;0;0;0;0
sensuality;sensual;66824;37;0;0,375;0;0;0;0;0
sensually;sensual;66825;0;0;0,25;0;0;0;0;0
sensuous;sensuou;66826;25;0,125;0,375;0;0;0;0;0
sensuously;sensuous;66827;0;0;0,25;0;0;0;0;0
sensuousness;sensuous;66828;0;0,375;0,25;0;0;0;0;0
sensuousnesses;sensuous;66829;0;0;0;0;0;0;0;0
sent;sent;66830;639461;0;0;0;0;0;0;0
sentence;sentenc;66831;660962;0;0;0;0;0;0;0
sentenced;sentenc;66832;2402;0,5;0;0;2009;0;0;0
sentences;sentenc;66833;37217;0;0;0;0;0;0;0
sentencing;sentenc;66834;2061;0,5;0;0;2009;0;0;0
sententious;sententi;66835;0;0,25;0,125;0;0;0;0;0
sententiously;sententi;66836;0;0;0,25;0;0;0;0;0
sentience;sentienc;66837;5;0;0;0;0;0;0;0
sentiences;sentienc;66838;0;0;0;0;0;0;0;0
sentient;sentient;66839;462;0,5;0,25;0;0;0;0;0
sentiment;sentiment;66840;15312;0,25;0,125;0;0;0;0;0
sentimental;sentiment;66841;72;0,125;0,625;0;0;0;0;0
sentimentalism;sentiment;66842;0;0,125;0,5;0;0;0;0;0
sentimentalisms;sentiment;66843;0;0;0;0;0;0;0;0
sentimentalist;sentimentalist;66844;0;0,25;0,375;0;0;0;0;0
sentimentalists;sentimentalist;66845;1;0;0;0;0;0;0;0
sentimentalities;sentiment;66846;0;0;0;0;0;0;0;0
sentimentality;sentiment;66847;0;0,625;0,25;0;0;0;0;0
sentimentalization;sentiment;66848;0;0;0;0;0;0;0;0
sentimentalizations;sentiment;66849;0;0;0;0;0;0;0;0
sentimentalize;sentiment;66850;0;0,125;0;0;0;0;0;0
sentimentalized;sentiment;66851;0;0;0;0;0;0;0;0
sentimentalizes;sentiment;66852;0;0;0;0;0;0;0;0
sentimentalizing;sentiment;66853;0;0;0;0;0;0;0;0
sentimentally;sentiment;66854;2;0;0,25;0;0;0;0;0
sentiments;sentiment;66855;486;0;0;0;0;0;0;0
sentinel;sentinel;66856;3385;0;0;0;0;0;0;0
sentinels;sentinel;66857;19;0;0;0;0;0;0;0
sentries;sentri;66858;32;0;0;0;0;0;0;0
sentry;sentri;66859;2069;0;0;0;0;0;0;0
sepal;sepal;66860;1;0;0;0;0;0;0;0
sepals;sepal;66861;0;0;0;0;0;0;0;0
separabilities;separ;66862;0;0;0;0;0;0;0;0
separability;separ;66863;9261;0;0;0;0;0;0;0
separable;separ;66864;19634;0;0,5;0;0;0;0;0
separably;separ;66865;10;0;0;0;0;0;0;0
separate;separ;66866;1917232;0;0;0;0;0;0;0
separated;separ;66867;82887;0;0;0;0;0;0;0
separately;separ;66868;1025827;0;0;0;0;0;0;0
separateness;separ;66869;3197;0,375;0,375;0;0;0;0;0
separatenesses;separ;66870;0;0;0;0;0;0;0;0
separates;separ;66871;16570;0;0;0;0;0;0;0
separating;separ;66872;17643;0;0;0;0;0;0;0
separation;separ;66873;411629;0;0;0;0;0;0;0
separations;separ;66874;13276;0;0;0;0;0;0;0
separatism;separat;66875;0;0;0;0;0;0;0;0
separatisms;separat;66876;0;0;0;0;0;0;0;0
separatist;separatist;66877;128;0;0;0;0;0;0;0
separatists;separatist;66878;112;0;0;0;0;0;0;0
separative;separ;66879;337;0;0;0;0;0;0;0
separator;separ;66880;5225;0;0;0;0;0;0;0
separators;separ;66881;4789;0;0;0;0;0;0;0
sepia;sepia;66882;288;0,125;0;0;0;0;0;0
sepias;sepia;66883;183;0;0;0;0;0;0;0
sepses;seps;66884;0;0;0;0;0;0;0;0
sepsis;sepsi;66885;3440;0;0;0;0;0;0;0
septa;septa;66886;534;0;0;0;0;0;0;0
septet;septet;66887;2;0;0;0;0;0;0;0
septets;septet;66888;0;0;0;0;0;0;0;0
septette;septett;66889;0;0;0;0;0;0;0;0
septettes;septett;66890;0;0;0;0;0;0;0;0
septic;septic;66891;5386;0,625;0;0;0;0;0;0
septicemia;septicemia;66892;203;0;0,5;0;0;0;0;0
septicemias;septicemia;66893;0;0;0;0;0;0;0;0
septicemic;septicem;66894;4;0,125;0,25;0;0;0;0;0
septuagenarian;septuagenarian;66895;0;0;0,25;0;0;0;0;0
septuagenarians;septuagenarian;66896;0;0;0;0;0;0;0;0
septum;septum;66897;246;0;0;0;0;0;0;0
septums;septum;66898;0;0;0;0;0;0;0;0
sepulcher;sepulch;66899;0;0,125;0;0;0;0;0;0
sepulchered;sepulch;66900;0;0;0;0;0;0;0;0
sepulchering;sepulch;66901;0;0;0;0;0;0;0;0
sepulchers;sepulch;66902;0;0;0;0;0;0;0;0
sepulchral;sepulchr;66903;0;0,5;0;0;0;0;0;0
sepulchre;sepulchr;66904;0;0,125;0;0;0;0;0;0
sepulchred;sepulchr;66905;0;0;0;0;0;0;0;0
sepulchres;sepulchr;66906;0;0;0;0;0;0;0;0
sepulchring;sepulchr;66907;0;0;0;0;0;0;0;0
sequel;sequel;66908;3040;0;0;0;0;0;0;0
sequels;sequel;66909;2054;0;0;0;0;0;0;0
sequence;sequenc;66910;35013;0;0;0;0;0;0;0
sequenced;sequenc;66911;1489;0;0;0;0;0;0;0
sequencers;sequenc;66912;677;0;0;0;0;0;0;0
sequences;sequenc;66913;16682;0;0;0;0;0;0;0
sequencing;sequenc;66914;20247;0;0;0;0;0;0;0
sequencings;sequenc;66915;1;0;0;0;0;0;0;0
sequential;sequenti;66916;42802;0;0;0;0;0;0;0
sequentially;sequenti;66917;28788;0;0,125;0;0;0;0;0
sequester;sequest;66918;3020;0;0;0;0;0;0;0
sequestered;sequest;66919;2039;0,125;0,25;0;0;0;0;0
sequestering;sequest;66920;582;0;0;0;0;0;0;0
sequesters;sequest;66921;55;0;0;0;0;0;0;0
sequestrate;sequestr;66922;24;0;0;0;0;0;0;0
sequestrated;sequestr;66923;47;0;0;0;0;0;0;0
sequestrates;sequestr;66924;0;0;0;0;0;0;0;0
sequestrating;sequestr;66925;2;0;0;0;0;0;0;0
sequestration;sequestr;66926;19528;0;0;0;0;0;0;0
sequestrations;sequestr;66927;200;0;0;0;0;0;0;0
sequestrator;sequestr;66928;30556;0;0;0;2009;0;0;0
sequin;sequin;66929;69;0;0;0;0;0;0;0
sequined;sequin;66930;10;0,375;0;0;0;0;0;0
sequinned;sequin;66931;0;0;0;0;0;0;0;0
sequins;sequin;66932;40;0;0;0;0;0;0;0
sequoia;sequoia;66933;3640;0;0;0;0;0;0;0
sequoias;sequoia;66934;4;0;0;0;0;0;0;0
sera;sera;66935;3405;0;0;0;0;0;0;0
seraglio;seraglio;66936;2;0;0;0;0;0;0;0
seraglios;seraglio;66937;0;0;0;0;0;0;0;0
serape;serap;66938;0;0;0;0;0;0;0;0
serapes;serap;66939;0;0;0;0;0;0;0;0
seraph;seraph;66940;37;0;0;0;0;0;0;0
seraphic;seraph;66941;0;0;0,625;0;0;0;0;0
seraphim;seraphim;66942;13;0;0;0;0;0;0;0
seraphs;seraph;66943;0;0;0;0;0;0;0;0
sere;sere;66944;213;0;0;0;0;0;0;0
serenade;serenad;66945;87;0;0;0;0;0;0;0
serenaded;serenad;66946;0;0;0;0;0;0;0;0
serenades;serenad;66947;0;0;0;0;0;0;0;0
serenading;serenad;66948;0;0;0;0;0;0;0;0
serendipities;serendip;66949;0;0;0;0;0;0;0;0
serendipitous;serendipit;66950;38;0,125;0,625;0;0;0;0;0
serendipity;serendip;66951;43;0,125;0,75;0;0;0;0;0
serene;seren;66952;35;0;0,375;0;0;0;0;0
serenely;seren;66953;0;0;0,5;0;0;0;0;0
sereneness;seren;66954;1;0;0;0;0;0;0;0
serenenesses;seren;66955;0;0;0;0;0;0;0;0
serener;seren;66956;0;0;0;0;0;0;0;0
serenest;serenest;66957;0;0;0;0;0;0;0;0
serenities;seren;66958;0;0;0;0;0;0;0;0
serenity;seren;66959;252;0,5;0,125;0;0;0;0;0
serer;serer;66960;8;0;0;0;0;0;0;0
serest;serest;66961;0;0;0;0;0;0;0;0
serf;serf;66962;77;0;0;0;0;0;0;0
serfdom;serfdom;66963;1;0;0;0;0;0;0;0
serfdoms;serfdom;66964;0;0;0;0;0;0;0;0
serfs;serf;66965;0;0;0;0;0;0;0;0
serge;serg;66966;1182;0;0;0;0;0;0;0
sergeant;sergeant;66967;415;0,125;0,125;0;0;0;0;0
sergeants;sergeant;66968;9;0;0;0;0;0;0;0
serges;serg;66969;0;0;0;0;0;0;0;0
serial;serial;66970;52932;0;0;0;0;0;0;0
serialization;serial;66971;576;0;0;0;0;0;0;0
serializations;serial;66972;23;0;0;0;0;0;0;0
serialize;serial;66973;58;0;0;0;0;0;0;0
serialized;serial;66974;708;0;0;0;0;0;0;0
serializes;serial;66975;10;0;0;0;0;0;0;0
serializing;serial;66976;22;0;0;0;0;0;0;0
serially;serial;66977;1964;0;0,125;0;0;0;0;0
serials;serial;66978;262;0;0;0;0;0;0;0
series;seri;66979;2323279;0;0;0;0;0;0;0
serif;serif;66980;314;0;0;0;0;0;0;0
serifs;serif;66981;0;0;0;0;0;0;0;0
serigraph;serigraph;66982;47;0;0;0;0;0;0;0
serigraphs;serigraph;66983;70;0;0;0;0;0;0;0
serious;seriou;66984;153465;0,5;0,75;0;0;0;0;0
seriously;serious;66985;114383;0,5;0,25;0;0;0;0;0
seriousness;serious;66986;1943;0,625;0,375;0;0;0;0;0
seriousnesses;serious;66987;0;0;0;0;0;0;0;0
sermon;sermon;66988;100;0;0;0;0;0;0;0
sermonize;sermon;66989;0;0;0,125;0;0;0;0;0
sermonized;sermon;66990;0;0;0;0;0;0;0;0
sermonizes;sermon;66991;0;0;0;0;0;0;0;0
sermonizing;sermon;66992;0;0;0;0;0;0;0;0
sermons;sermon;66993;61;0;0;0;0;0;0;0
serologies;serolog;66994;1;0;0;0;0;0;0;0
serology;serolog;66995;678;0;0;0;0;0;0;0
serotonin;serotonin;66996;2676;0;0;0;0;0;0;0
serous;serou;66997;116;0,125;0,125;0;0;0;0;0
serpent;serpent;66998;49;0,125;0;0;0;0;0;0
serpentine;serpentin;66999;311;0;0;0;0;0;0;0
serpentines;serpentin;67000;4;0;0;0;0;0;0;0
serpents;serpent;67001;1;0;0;0;0;0;0;0
serrate;serrat;67002;1;0;0;0;0;0;0;0
serrated;serrat;67003;83;0;0,125;0;0;0;0;0
serration;serrat;67004;1;0;0;0;0;0;0;0
serrations;serrat;67005;10;0;0;0;0;0;0;0
serried;serri;67006;5;0;0;0;0;0;0;0
serum;serum;67007;13883;0;0;0;0;0;0;0
serums;serum;67008;383;0;0;0;0;0;0;0
servant;servant;67009;4703;0,375;0;0;0;0;0;0
servants;servant;67010;35226;0;0;0;0;0;0;0
serve;serv;67011;1226266;0;0;0;0;0;0;0
served;serv;67012;1819343;0;0;0;0;0;0;0
server;server;67013;156560;0;0;0;0;0;0;0
servers;server;67014;115656;0;0;0;0;0;0;0
serves;serv;67015;580526;0;0;0;0;0;0;0
service;servic;67016;9263919;0;0;0;0;0;0;0
serviceabilities;servic;67017;0;0;0;0;0;0;0;0
serviceability;servic;67018;2167;0;0,5;0;0;0;0;0
serviceable;servic;67019;5307;0;0;0;0;0;0;0
serviced;servic;67020;158680;0;0;0;0;0;0;0
serviceman;serviceman;67021;360;0;0;0;0;0;0;0
servicemarks;servicemark;67022;4420;0;0;0;0;0;0;0
servicemen;servicemen;67023;534;0;0;0;0;0;0;0
servicer;servic;67024;536699;0;0;0;0;0;0;0
servicers;servic;67025;45131;0;0;0;0;0;0;0
services;servic;67026;16659965;0;0;0;0;0;0;0
servicewoman;servicewoman;67027;0;0;0;0;0;0;0;0
servicewomen;servicewomen;67028;16;0;0;0;0;0;0;0
servicing;servic;67029;1987697;0;0;0;0;0;0;0
serviette;serviett;67030;0;0;0;0;0;0;0;0
serviettes;serviett;67031;1;0;0;0;0;0;0;0
servile;servil;67032;1;0;0,5;0;0;0;0;0
servilities;servil;67033;0;0;0;0;0;0;0;0
servility;servil;67034;0;0;0,5;0;0;0;0;0
serving;serv;67035;612076;0;0;0;0;0;0;0
servings;serv;67036;1414;0;0;0;0;0;0;0
servitor;servitor;67037;0;0;0;0;0;0;0;0
servitors;servitor;67038;0;0;0;0;0;0;0;0
servitude;servitud;67039;2249;0;0;0;0;0;0;0
servitudes;servitud;67040;6542;0;0;0;0;0;0;0
servo;servo;67041;1771;0;0;0;0;0;0;0
servomechanism;servomechan;67042;12;0;0;0;0;0;0;0
servomechanisms;servomechan;67043;23;0;0;0;0;0;0;0
servomotor;servomotor;67044;33;0;0;0;0;0;0;0
servomotors;servomotor;67045;72;0;0;0;0;0;0;0
servos;servo;67046;95;0;0;0;0;0;0;0
